regiao,nome_vendedor,nome_produto,total_vendas_brl,quantidade_vendida
Centro-Oeste,Bruna Lima,Projetor Portátil,740683.03,153
Centro-Oeste,Igor Carvalho,Lava-Louças Compacta,740074.74,834
Centro-Oeste,Bruna Lima,Cozinha Compacta,739659.3400000001,283
Centro-Oeste,Denise Ramos,Purificador de Água,738627.3,318
Centro-Oeste,Bruna Lima,Air Fryer 4L,736793.33,607
Centro-Oeste,Guilherme Alves,Ferro de Passar a Vapor,736239.24,118
Centro-Oeste,Igor Carvalho,Panela de Pressão Elétrica,735335.3,491
Centro-Oeste,Fernanda Silveira,"Monitor Gamer 27""",734836.12,2104
Centro-Oeste,Denise Ramos,Balança Digital Bioimpedância,734570.75,221
Centro-Oeste,Guilherme Alves,Calça Jeans Motoqueiro,733684.99,125
Centro-Oeste,Caio Mendes,Pistola de Pintura Elétrica,733123.9,94
Centro-Oeste,Kleber Esteves,Capacete de Moto Esportivo,731907.74,204
Centro-Oeste,Guilherme Alves,Aspirador de Pó Robô,731338.34,276
Centro-Oeste,Igor Carvalho,Roteador Wi-Fi 6,730381.51,207
Centro-Oeste,Fernanda Silveira,Cafeteira Expresso,729303.16,121
Centro-Oeste,Denise Ramos,Polidor de Carro Elétrico,728008.84,194
Centro-Oeste,Igor Carvalho,Máquina de Costura Doméstica,726526.4299999999,185
Centro-Oeste,Kleber Esteves,Kit Lâmpadas LED Inteligentes,726091.4,181
Centro-Oeste,Bruna Lima,Capacete de Moto Esportivo,725802.35,193
Centro-Oeste,Janaína Dantas,Bússola Profissional,725626.1,813
Centro-Oeste,Denise Ramos,Filtro de Barro Tradicional,725165.66,295
Centro-Oeste,Caio Mendes,Drone com Câmera 4K,724796.47,329
Centro-Oeste,Bruna Lima,Ar Condicionado Split 9000 BTUs,724323.8,231
Centro-Oeste,Elias Barbosa,Luvas de Proteção Moto,723721.47,219
Centro-Oeste,Igor Carvalho,Bússola Profissional,723702.85,680
Centro-Oeste,Igor Carvalho,Cooktop 5 Bocas,723506.59,281
Centro-Oeste,Denise Ramos,Luvas de Proteção Moto,723406.78,205
Centro-Oeste,Heloísa Britto,Sanduicheira Elétrica,721984.6900000001,117
Centro-Oeste,Bruna Lima,Sofá 3 Lugares Reclinável,721904.39,833
Centro-Oeste,Bruna Lima,Bicicleta Ergométrica,721770.01,73
Centro-Oeste,Igor Carvalho,Drone com Câmera 4K,719410.37,321
Centro-Oeste,Denise Ramos,Tábua de Passar Roupa,719322.26,234
Centro-Oeste,Janaína Dantas,Máquina de Lavar 12kg,717412.63,117
Centro-Oeste,Heloísa Britto,Câmera de Ré para Carro,717231.34,253
Centro-Oeste,Igor Carvalho,Banco de Jardim de Madeira,716618.62,145
Centro-Oeste,Janaína Dantas,Banco de Jardim de Madeira,716530.04,163
Centro-Oeste,Denise Ramos,Máquina de Costura Doméstica,716060.33,167
Centro-Oeste,Heloísa Britto,Cadeira de Escritório Ergonômica,715871.17,649
Centro-Oeste,Bruna Lima,Kit Lâmpadas LED Inteligentes,715352.62,154
Centro-Oeste,Heloísa Britto,Cômoda 4 Gavetas,715200.91,249
Centro-Oeste,Caio Mendes,Echo Dot 4ª Geração,714797.51,249
Centro-Oeste,Fernanda Silveira,Faqueiro Inox 24 Peças,713729.1799999999,502
Centro-Oeste,Denise Ramos,Drone com Câmera 4K,712735.45,253
Centro-Oeste,Denise Ramos,Bicicleta Ergométrica,712723.48,90
Centro-Oeste,Heloísa Britto,Barbeador Elétrico,711223.37,106
Centro-Oeste,Igor Carvalho,Teclado Mecânico RGB,709093.2100000001,844
Centro-Oeste,Denise Ramos,Impressora Multifuncional,708098.48,233
Centro-Oeste,Janaína Dantas,Balança Digital Bioimpedância,707924.33,220
Centro-Oeste,Denise Ramos,Câmera Digital Profissional,707531.66,122
Centro-Oeste,Bruna Lima,Faqueiro Inox 24 Peças,707081.16,467
Centro-Oeste,Heloísa Britto,Serra Tico-Tico,706868.58,354
Centro-Oeste,Guilherme Alves,Roteador Wi-Fi 6,706517.99,198
Centro-Oeste,Bruna Lima,Barbeador Elétrico,706474.11,103
Centro-Oeste,Fernanda Silveira,Máquina de Costura Doméstica,706079.1900000001,149
Centro-Oeste,Kleber Esteves,Caixa de Som Portátil,705829.48,427
Centro-Oeste,Caio Mendes,Ar Condicionado Split 9000 BTUs,705087.7,237
Centro-Oeste,Bruna Lima,Mesa de Centro Moderna,704281.49,149
Centro-Oeste,Caio Mendes,Sofá 3 Lugares Reclinável,702298.31,824
Centro-Oeste,Caio Mendes,Lanterna Tática LED,700158.26,268
Centro-Oeste,Denise Ramos,Máquina de Lavar 12kg,700151.35,135
Centro-Oeste,Bruna Lima,Sanduicheira Grill,700048.16,214
Centro-Oeste,Igor Carvalho,Bateria Portátil Power Bank,699695.6,253
Centro-Oeste,Igor Carvalho,Cozinha Compacta,699355.87,255
Centro-Oeste,Bruna Lima,Impressora Multifuncional,698687.7,213
Centro-Oeste,Heloísa Britto,Fone de Ouvido Bluetooth,697107.29,227
Centro-Oeste,Janaína Dantas,Caixa de Som Portátil,694171.88,394
Centro-Oeste,Janaína Dantas,Botas de Moto Impermeáveis,694147.59,372
Centro-Oeste,Caio Mendes,Mesa de Centro Moderna,692792.67,131
Centro-Oeste,Heloísa Britto,Saco de Dormir Ultraleve,691877.52,81
Centro-Oeste,Elias Barbosa,Umidificador de Ar,691836.86,163
Centro-Oeste,Heloísa Britto,Mouse Gamer Óptico,689430.89,103
Centro-Oeste,Elias Barbosa,Fone de Ouvido Bluetooth,689100.03,186
Centro-Oeste,Denise Ramos,Cozinha Compacta,688532.02,297
Centro-Oeste,Janaína Dantas,Umidificador de Ar,688138.5599999999,177
Centro-Oeste,Caio Mendes,Teclado Mecânico RGB,687094.76,1034
Centro-Oeste,Heloísa Britto,Mesa de Centro Moderna,686778.88,125
Centro-Oeste,Heloísa Britto,Mangueira de Jardim Flexível,686456.23,232
Centro-Oeste,Bruna Lima,Aspirador de Pó Robô,685255.6,255
Centro-Oeste,Heloísa Britto,Cafeteira Expresso,685002.5,115
Centro-Oeste,Guilherme Alves,Lava-Louças Compacta,684966.73,803
Centro-Oeste,Elias Barbosa,Headset Gamer Surround,684019.1,149
Centro-Oeste,Elias Barbosa,Echo Dot 4ª Geração,683923.15,221
Centro-Oeste,Fernanda Silveira,Capacete de Moto Esportivo,683294.93,192
Centro-Oeste,Kleber Esteves,Esmerilhadeira Angular,682541.04,310
Centro-Oeste,Elias Barbosa,Botas de Moto Impermeáveis,681688.49,363
Centro-Oeste,Kleber Esteves,Kit de Jardinagem,681111.96,1704
Centro-Oeste,Denise Ramos,Capacete de Moto Esportivo,679428.64,220
Centro-Oeste,Kleber Esteves,Lixadeira Orbital,679322.46,720
Centro-Oeste,Elias Barbosa,Trena a Laser,679215.08,120
Centro-Oeste,Elias Barbosa,Armário Multiuso,679099.38,122
Centro-Oeste,Bruna Lima,Teclado Mecânico RGB,678681.9,838
Centro-Oeste,Elias Barbosa,Serra Tico-Tico,678419.08,437
Centro-Oeste,Elias Barbosa,Barraca de Camping 4 Pessoas,677914.22,1249
Centro-Oeste,Janaína Dantas,Mesa de Jantar 4 Cadeiras,677859.94,209
Centro-Oeste,Elias Barbosa,Jaqueta Motoqueiro Couro,677055.87,296
Centro-Oeste,Janaína Dantas,Cozinha Compacta,676940.5800000001,243
Centro-Oeste,Bruna Lima,Bomba Submersa,675683.6,131
Centro-Oeste,Elias Barbosa,Microfone Condensador USB,675213.99,847
Centro-Oeste,Fernanda Silveira,Bússola Profissional,674742.78,622
Centro-Oeste,Igor Carvalho,Kit Ferramentas Completo,674280.16,172
Centro-Oeste,Denise Ramos,Lavadora de Alta Pressão,673708.36,306
Centro-Oeste,Heloísa Britto,Pistola de Pintura Elétrica,672291.85,71
Centro-Oeste,Janaína Dantas,GPS Automotivo,671746.42,177
Centro-Oeste,Janaína Dantas,Armário Multiuso,670831.18,136
Centro-Oeste,Guilherme Alves,Tábua de Passar Roupa,670145.87,287
Centro-Oeste,Janaína Dantas,Polidor de Carro Elétrico,670138.01,160
Centro-Oeste,Bruna Lima,Tapete Geométrico,669976.3099999999,143
Centro-Oeste,Igor Carvalho,Mangueira de Jardim Flexível,669863.7,231
Centro-Oeste,Bruna Lima,Aspirador de Água e Pó,669626.08,146
Centro-Oeste,Janaína Dantas,Máquina de Costura Doméstica,669536.71,159
Centro-Oeste,Igor Carvalho,"Monitor Gamer 27""",668473.2,1792
Centro-Oeste,Fernanda Silveira,Esmerilhadeira Angular,667909.09,247
Centro-Oeste,Bruna Lima,Smartwatch Esportivo,666447.45,221
Centro-Oeste,Janaína Dantas,Pipoca Elétrica,666406.5700000001,722
Centro-Oeste,Caio Mendes,Pneu Aro 16,665647.05,160
Centro-Oeste,Fernanda Silveira,Câmera Digital Profissional,665353.09,128
Centro-Oeste,Guilherme Alves,Panela de Pressão Elétrica,664199.92,490
Centro-Oeste,Elias Barbosa,Alarme Automotivo,663819.65,125
Centro-Oeste,Janaína Dantas,Mangueira de Jardim Flexível,663122.95,257
Centro-Oeste,Denise Ramos,Chaleira Elétrica,662744.02,121
Centro-Oeste,Elias Barbosa,Bateria Portátil Power Bank,662050.0,199
Centro-Oeste,Heloísa Britto,Notebook Gamer G300,661419.28,199
Centro-Oeste,Igor Carvalho,Armário Multiuso,660151.39,140
Centro-Oeste,Kleber Esteves,Aspirador de Pó Robô,659661.76,247
Centro-Oeste,Elias Barbosa,Cama Box Queen Size,659606.73,134
Centro-Oeste,Denise Ramos,Jaqueta Motoqueiro Couro,659431.17,271
Centro-Oeste,Igor Carvalho,Umidificador de Ar,659180.33,194
Centro-Oeste,Bruna Lima,Cooktop 5 Bocas,658561.44,253
Centro-Oeste,Heloísa Britto,Bomba Submersa,658175.27,144
Centro-Oeste,Caio Mendes,Travesseiro de Espuma Viscoelástica,657802.91,1006
Centro-Oeste,Denise Ramos,"Monitor Gamer 27""",657328.4199999999,1655
Centro-Oeste,Kleber Esteves,Armário Multiuso,657314.52,153
Centro-Oeste,Kleber Esteves,Vaso Sanitário com Caixa Acoplada,656192.36,72
Centro-Oeste,Fernanda Silveira,Drone com Câmera 4K,655961.49,279
Centro-Oeste,Kleber Esteves,Faqueiro Inox 24 Peças,655467.04,441
Centro-Oeste,Igor Carvalho,Mesa de Centro Moderna,653888.22,146
Centro-Oeste,Igor Carvalho,Microfone Condensador USB,652606.0800000001,829
Centro-Oeste,Bruna Lima,Fone de Ouvido Bluetooth,652425.07,183
Centro-Oeste,Bruna Lima,Assadeira de Vidro,651872.47,119
Centro-Oeste,Fernanda Silveira,Cadeira de Escritório Ergonômica,651291.98,651
Centro-Oeste,Janaína Dantas,Grill Elétrico Multiúso,651196.58,1740
Centro-Oeste,Fernanda Silveira,Panela de Pressão Elétrica,651148.77,469
Centro-Oeste,Heloísa Britto,Alarme Automotivo,650992.23,100
Centro-Oeste,Fernanda Silveira,Pneu Aro 16,647172.02,153
Centro-Oeste,Heloísa Britto,"Monitor Gamer 27""",647055.2,1511
Centro-Oeste,Heloísa Britto,Smartwatch Esportivo,646489.77,202
Centro-Oeste,Heloísa Britto,Vaso Sanitário com Caixa Acoplada,646284.43,83
Centro-Oeste,Denise Ramos,Trena a Laser,645650.15,118
Centro-Oeste,Denise Ramos,Headset Gamer Surround,644923.38,155
Centro-Oeste,Heloísa Britto,Armário Multiuso,644198.88,162
Centro-Oeste,Heloísa Britto,Microfone Condensador USB,643887.15,815
Centro-Oeste,Elias Barbosa,Projetor Portátil,641935.48,112
Centro-Oeste,Heloísa Britto,Headset Gamer Surround,641702.24,142
Centro-Oeste,Caio Mendes,Banco de Jardim de Madeira,641205.3200000001,122
Centro-Oeste,Igor Carvalho,Serra Tico-Tico,638631.17,343
Centro-Oeste,Denise Ramos,Sofá 3 Lugares Reclinável,638178.94,767
Centro-Oeste,Guilherme Alves,Tapete Geométrico,638156.13,129
Centro-Oeste,Kleber Esteves,Lava-Louças Compacta,637004.15,902
Centro-Oeste,Denise Ramos,Serra Tico-Tico,636709.13,341
Centro-Oeste,Igor Carvalho,Lixadeira Orbital,636168.5599999999,747
Centro-Oeste,Fernanda Silveira,Lavadora de Alta Pressão,633416.88,356
Centro-Oeste,Fernanda Silveira,Impressora Multifuncional,632752.78,228
Centro-Oeste,Caio Mendes,Guarda-Roupa Casal,632746.91,103
Centro-Oeste,Igor Carvalho,Impressora Multifuncional,631991.83,256
Centro-Oeste,Caio Mendes,Câmera de Ré para Carro,631904.02,181
Centro-Oeste,Elias Barbosa,Cômoda 4 Gavetas,631420.12,233
Centro-Oeste,Kleber Esteves,Assadeira de Vidro,630712.52,122
Centro-Oeste,Elias Barbosa,Purificador de Água,630341.36,271
Centro-Oeste,Igor Carvalho,Sanduicheira Grill,629782.11,177
Centro-Oeste,Fernanda Silveira,Webcam Full HD,628760.96,88
Centro-Oeste,Heloísa Britto,Travesseiro de Espuma Viscoelástica,627979.3,1209
Centro-Oeste,Bruna Lima,Luvas de Proteção Moto,627743.4,221
Centro-Oeste,Elias Barbosa,Geladeira Frost Free,626297.56,226
Centro-Oeste,Guilherme Alves,Bomba Submersa,625959.62,125
Centro-Oeste,Elias Barbosa,Tábua de Passar Roupa,625871.25,201
Centro-Oeste,Janaína Dantas,Batedeira Planetária,625353.97,62
Centro-Oeste,Janaína Dantas,Barraca de Camping 4 Pessoas,625040.5,1318
Centro-Oeste,Denise Ramos,Bomba Submersa,625011.9199999999,132
Centro-Oeste,Bruna Lima,Tábua de Passar Roupa,624728.53,227
Centro-Oeste,Kleber Esteves,Cama Box Queen Size,624556.08,118
Centro-Oeste,Janaína Dantas,"Monitor Gamer 27""",624313.97,1667
Centro-Oeste,Heloísa Britto,Pneu Aro 16,623079.06,157
Centro-Oeste,Heloísa Britto,Kit de Jardinagem,621721.64,1325
Centro-Oeste,Fernanda Silveira,Lava-Louças Compacta,620192.37,898
Centro-Oeste,Kleber Esteves,Mangueira de Jardim Flexível,618760.66,229
Centro-Oeste,Igor Carvalho,Balança Digital Bioimpedância,617244.78,169
Centro-Oeste,Heloísa Britto,Faqueiro Inox 24 Peças,616403.55,455
Centro-Oeste,Guilherme Alves,Serra Tico-Tico,615913.28,333
Centro-Oeste,Fernanda Silveira,Forno Microondas Digital,615005.73,150
Centro-Oeste,Fernanda Silveira,Cama Box Queen Size,613977.03,122
Centro-Oeste,Fernanda Silveira,Capa de Carro Protetora,613266.7,520
Centro-Oeste,Guilherme Alves,Microfone Condensador USB,613064.85,875
Centro-Oeste,Janaína Dantas,Ar Condicionado Split 9000 BTUs,612673.04,257
Centro-Oeste,Guilherme Alves,Alarme Automotivo,612324.09,113
Centro-Oeste,Elias Barbosa,Liquidificador Turbo,608904.26,127
Centro-Oeste,Fernanda Silveira,Serra Elétrica Circular,608598.18,105
Centro-Oeste,Elias Barbosa,Mesa de Jantar 4 Cadeiras,607518.44,218
Centro-Oeste,Elias Barbosa,Grill Elétrico Multiúso,606705.92,1755
Centro-Oeste,Igor Carvalho,Cômoda 4 Gavetas,606659.39,269
Centro-Oeste,Kleber Esteves,Sanduicheira Elétrica,604514.4400000001,135
Centro-Oeste,Kleber Esteves,Abajur de Chão Decorativo,603709.86,64
Centro-Oeste,Janaína Dantas,Fone de Ouvido Bluetooth,603352.04,236
Centro-Oeste,Elias Barbosa,Faqueiro Inox 24 Peças,603089.5,511
Centro-Oeste,Bruna Lima,Grill Elétrico Multiúso,602940.98,1803
Centro-Oeste,Kleber Esteves,Pneu Aro 16,602538.3,164
Centro-Oeste,Elias Barbosa,Kit Lâmpadas LED Inteligentes,602230.75,136
Centro-Oeste,Elias Barbosa,Aspirador de Pó Robô,601536.48,263
Centro-Oeste,Igor Carvalho,Liquidificador Turbo,600911.09,131
Centro-Oeste,Fernanda Silveira,Lixadeira Orbital,597101.89,743
Centro-Oeste,Guilherme Alves,Máquina de Costura Doméstica,597068.1699999999,115
Centro-Oeste,Kleber Esteves,Pistola de Pintura Elétrica,596386.7000000001,83
Centro-Oeste,Fernanda Silveira,Botas de Moto Impermeáveis,595555.28,327
Centro-Oeste,Caio Mendes,Mangueira de Jardim Flexível,594190.16,203
Centro-Oeste,Fernanda Silveira,Sofá 3 Lugares Reclinável,593214.54,782
Centro-Oeste,Caio Mendes,Roteador Wi-Fi 6,592305.24,171
Centro-Oeste,Guilherme Alves,"Monitor Gamer 27""",592301.35,1659
Centro-Oeste,Elias Barbosa,Sanduicheira Elétrica,591072.38,178
Centro-Oeste,Heloísa Britto,Aspirador de Pó Robô,588524.48,220
Centro-Oeste,Bruna Lima,Motor de Popa,587165.32,99
Centro-Oeste,Fernanda Silveira,Kit Lâmpadas LED Inteligentes,587155.79,118
Centro-Oeste,Igor Carvalho,Bomba Submersa,586334.3099999999,159
Centro-Oeste,Guilherme Alves,Motor de Popa,585410.08,122
Centro-Oeste,Janaína Dantas,Kit Ferramentas Completo,585297.16,166
Centro-Oeste,Denise Ramos,Assadeira de Vidro,584891.52,108
Centro-Oeste,Guilherme Alves,Smartwatch Esportivo,584737.61,231
Centro-Oeste,Denise Ramos,Air Fryer 4L,584218.29,477
Centro-Oeste,Caio Mendes,Roçadeira a Gasolina,584205.77,323
Centro-Oeste,Guilherme Alves,Cama Box Queen Size,584062.16,114
Centro-Oeste,Janaína Dantas,Cômoda 4 Gavetas,583509.4,219
Centro-Oeste,Igor Carvalho,Saco de Dormir Ultraleve,583487.8,87
Centro-Oeste,Heloísa Britto,Aspirador de Água e Pó,582481.91,131
Centro-Oeste,Kleber Esteves,Máquina de Lavar 12kg,582436.17,136
Centro-Oeste,Guilherme Alves,Drone com Câmera 4K,581908.9299999999,226
Centro-Oeste,Igor Carvalho,Capacete de Moto Esportivo,580325.26,204
Centro-Oeste,Bruna Lima,Serra Tico-Tico,579605.31,297
Centro-Oeste,Elias Barbosa,Cantil Térmico,578789.5599999999,132
Centro-Oeste,Kleber Esteves,Microfone Condensador USB,578654.44,769
Centro-Oeste,Guilherme Alves,Fone de Ouvido Bluetooth,577250.3200000001,181
Centro-Oeste,Fernanda Silveira,Ferro de Passar a Vapor,575510.3099999999,70
Centro-Oeste,Caio Mendes,Barraca de Camping 4 Pessoas,573158.66,1114
Centro-Oeste,Elias Barbosa,Sensor de Estacionamento,570521.67,138
Centro-Oeste,Guilherme Alves,Cozinha Compacta,569552.94,225
Centro-Oeste,Heloísa Britto,Drone com Câmera 4K,569249.96,195
Centro-Oeste,Guilherme Alves,Central Multimídia Android,569021.68,265
Centro-Oeste,Kleber Esteves,Sanduicheira Grill,568874.96,206
Centro-Oeste,Denise Ramos,Kit de Jardinagem,568521.41,1107
Centro-Oeste,Igor Carvalho,Cadeira de Escritório Ergonômica,568143.48,463
Centro-Oeste,Igor Carvalho,Kit Sobrevivência Aventura,567915.6799999999,1164
Centro-Oeste,Caio Mendes,Cadeira de Escritório Ergonômica,567547.81,476
Centro-Oeste,Caio Mendes,Barbeador Elétrico,567448.5700000001,110
Centro-Oeste,Heloísa Britto,Jaqueta Motoqueiro Couro,567192.6,218
Centro-Oeste,Bruna Lima,Câmera de Ré para Carro,567131.66,158
Centro-Oeste,Fernanda Silveira,Mangueira de Jardim Flexível,566523.75,194
Centro-Oeste,Denise Ramos,Cafeteira Expresso,566408.6,114
Centro-Oeste,Heloísa Britto,Liquidificador Turbo,565888.0,103
Centro-Oeste,Igor Carvalho,Travesseiro de Espuma Viscoelástica,565587.03,950
Centro-Oeste,Denise Ramos,Aspirador de Água e Pó,564131.47,118
Centro-Oeste,Elias Barbosa,Cozinha Compacta,563869.2,208
Centro-Oeste,Igor Carvalho,Câmera de Ré para Carro,563585.59,162
Centro-Oeste,Caio Mendes,Umidificador de Ar,563341.56,118
Centro-Oeste,Janaína Dantas,Serra Tico-Tico,562215.14,270
Centro-Oeste,Guilherme Alves,Barraca de Camping 4 Pessoas,561109.63,1096
Centro-Oeste,Guilherme Alves,Botas de Moto Impermeáveis,560331.83,287
Centro-Oeste,Janaína Dantas,Aspirador de Pó Robô,560267.58,236
Centro-Oeste,Igor Carvalho,Serra Elétrica Circular,558167.02,117
Centro-Oeste,Heloísa Britto,Câmera Digital Profissional,558161.36,106
Centro-Oeste,Guilherme Alves,Travesseiro de Espuma Viscoelástica,558066.94,925
Centro-Oeste,Bruna Lima,Esmerilhadeira Angular,557446.2,208
Centro-Oeste,Bruna Lima,Abajur de Chão Decorativo,555275.06,60
Centro-Oeste,Heloísa Britto,Geladeira Frost Free,555245.52,189
Centro-Oeste,Denise Ramos,Microfone Condensador USB,553849.13,724
Centro-Oeste,Heloísa Britto,Panela de Pressão Elétrica,553704.79,359
Centro-Oeste,Denise Ramos,Guarda-Roupa Casal,553349.09,88
Centro-Oeste,Elias Barbosa,Lavadora de Alta Pressão,552426.97,397
Centro-Oeste,Guilherme Alves,Grill Elétrico Multiúso,551225.67,1462
Centro-Oeste,Caio Mendes,Pipoca Elétrica,550547.65,601
Centro-Oeste,Denise Ramos,Kit Sobrevivência Aventura,550302.8,1169
Centro-Oeste,Guilherme Alves,Impressora Multifuncional,549977.84,179
Centro-Oeste,Denise Ramos,Umidificador de Ar,548386.78,116
Centro-Oeste,Guilherme Alves,Furadeira de Impacto,546764.96,213
Centro-Oeste,Igor Carvalho,Kit de Jardinagem,545736.48,1322
Centro-Oeste,Kleber Esteves,Kit Sobrevivência Aventura,544932.48,1122
Centro-Oeste,Denise Ramos,Caixa de Som Portátil,543773.02,331
Centro-Oeste,Bruna Lima,Polidor de Carro Elétrico,541608.03,126
Centro-Oeste,Bruna Lima,Cômoda 4 Gavetas,540956.53,235
Centro-Oeste,Janaína Dantas,Barbeador Elétrico,540840.07,82
Centro-Oeste,Fernanda Silveira,Aspirador de Água e Pó,540439.48,119
Centro-Oeste,Fernanda Silveira,Teclado Mecânico RGB,540133.29,813
Centro-Oeste,Elias Barbosa,Capa de Carro Protetora,539241.5,500
Centro-Oeste,Janaína Dantas,Esmerilhadeira Angular,539139.49,209
Centro-Oeste,Caio Mendes,Notebook Gamer G300,538879.67,169
Centro-Oeste,Elias Barbosa,Câmera de Ré para Carro,538338.01,153
Centro-Oeste,Fernanda Silveira,Pipoca Elétrica,538318.29,536
Centro-Oeste,Guilherme Alves,Teclado Mecânico RGB,537958.67,820
Centro-Oeste,Elias Barbosa,Chaleira Elétrica,537909.7,104
Centro-Oeste,Igor Carvalho,Caixa de Som Portátil,537398.3300000001,360
Centro-Oeste,Janaína Dantas,Chaleira Elétrica,537162.21,76
Centro-Oeste,Caio Mendes,Furadeira de Impacto,536256.8200000001,213
Centro-Oeste,Heloísa Britto,Kit Ferramentas Completo,536249.27,153
Centro-Oeste,Janaína Dantas,Notebook Gamer G300,535423.36,161
Centro-Oeste,Janaína Dantas,Mesa de Centro Moderna,533167.2,99
Centro-Oeste,Heloísa Britto,Torneira Gourmet Flexível,532515.23,3993
Centro-Oeste,Elias Barbosa,Corda de Escalada,532509.78,2240
Centro-Oeste,Caio Mendes,Saco de Dormir Ultraleve,532290.54,66
Centro-Oeste,Heloísa Britto,Balança Digital Bioimpedância,531768.07,196
Centro-Oeste,Fernanda Silveira,Fone de Ouvido Bluetooth,531438.31,149
Centro-Oeste,Guilherme Alves,Forno Microondas Digital,530307.8,157
Centro-Oeste,Caio Mendes,Lava-Louças Compacta,529380.7,712
Centro-Oeste,Guilherme Alves,GPS Automotivo,529074.33,141
Centro-Oeste,Caio Mendes,Cômoda 4 Gavetas,528476.48,179
Centro-Oeste,Elias Barbosa,Assadeira de Vidro,528087.99,104
Centro-Oeste,Igor Carvalho,Corda de Escalada,528072.0,2349
Centro-Oeste,Elias Barbosa,Notebook Gamer G300,527684.1,173
Centro-Oeste,Elias Barbosa,Teclado Mecânico RGB,527205.38,641
Centro-Oeste,Denise Ramos,Armário Multiuso,526253.37,130
Centro-Oeste,Bruna Lima,Kit Sobrevivência Aventura,525442.93,1210
Centro-Oeste,Guilherme Alves,Mesa de Centro Moderna,524795.73,127
Centro-Oeste,Elias Barbosa,Pneu Aro 16,524786.56,135
Centro-Oeste,Heloísa Britto,Lava-Louças Compacta,524676.14,627
Centro-Oeste,Igor Carvalho,Sensor de Estacionamento,522855.47,101
Centro-Oeste,Fernanda Silveira,Air Fryer 4L,521025.03,424
Centro-Oeste,Bruna Lima,Corda de Escalada,518793.51,2325
